X_id,REC_ID,IMAGEURL,REFURL1,DIRECTION1,REFURL2,DIRECTION2,MAINROAD,CROSSROAD,OBJECTID,REFURL3,DIRECTION3,REFURL4,DIRECTION4,geometry
134,8134,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8134.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8134n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8134e.jpg,East,KING ST W,STRACHAN AVE,134,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8134s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8134w.jpg,West,"c(-79.4120949972405, 43.6419490057919)"
135,8135,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8135.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8135n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8135e.jpg,East,KING ST W,BATHURST ST,135,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8135s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8135w.jpg,West,"c(-79.402860999446, 43.6440469982846)"
136,8136,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8136.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8136n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8136e.jpg,East,KING ST W,BATHURST ST,136,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8136s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8136w.jpg,West,"c(-79.4029530009815, 43.6439290054442)"
137,8137,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8137.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8137n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8137e.jpg,East,SPADINA AVE,KING ST W,137,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8137s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8137w.jpg,West,"c(-79.3952310032694, 43.6453610041107)"
138,8138,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8138.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8138n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8138e.jpg,East,SPADINA AVE,KING ST W,138,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8138s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8138w.jpg,West,"c(-79.3947659987253, 43.6453960063821)"
139,8139,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8139.jpg,None,None,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8139e.jpg,East,O CONNOR DR,WOODBINE AVE,139,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8139s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8139w.jpg,West,"c(-79.3191310017128, 43.6999420062013)"
140,8140,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8140.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8140n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8140e.jpg,East,O CONNOR DR,ST CLAIR AVE E,140,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8140s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8140w.jpg,West,"c(-79.3125710007629, 43.7055150106761)"
141,8141,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8141.jpg,None,None,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8141e.jpg,East,QUEEN ST W,LANSDOWNE AVE / JAMESON AVE,141,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8141s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8141w.jpg,West,"c(-79.4373439960441, 43.6405150072128)"
142,8142,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8142.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8142n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8142e.jpg,East,QUEEN ST W,DUFFERIN ST,142,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8142s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8142w.jpg,West,"c(-79.428794998704, 43.6421420052866)"
143,8143,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8143.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8143n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8143e.jpg,East,QUEEN ST W,DUFFERIN ST,143,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8143s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8143w.jpg,West,"c(-79.4286819972819, 43.6420979991384)"
144,8144,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8144.jpg,None,None,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8144e.jpg,East,QUEEN ST W,STRACHAN AVE,144,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8144s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8144w.jpg,West,"c(-79.4131499993241, 43.6454130088093)"
145,8145,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8145.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8145n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8145e.jpg,East,BATHURST ST,QUEEN ST W,145,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8145s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8145w.jpg,West,"c(-79.4041109891262, 43.647310005401)"
146,8146,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8146.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8146n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8146e.jpg,East,SPADINA AVE,QUEEN ST W,146,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8146s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8146w.jpg,West,"c(-79.3961950042573, 43.6488800043283)"
147,8147,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8147.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8147n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8147e.jpg,East,UNIVERSITY AVE,KING ST W,147,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8147s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8147w.jpg,West,"c(-79.3849740014671, 43.6475550111803)"
148,8148,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8148.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8148n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8148e.jpg,East,UNIVERSITY AVE,KING ST W,148,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8148s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8148w.jpg,West,"c(-79.3848919974713, 43.6475249990991)"
149,8149,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8149.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8149n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8149e.jpg,East,WILSON AVE,JANE ST,149,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8149s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8149w.jpg,West,"c(-79.508745998419, 43.7207070106295)"
150,8150,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8150.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8150n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8150e.jpg,East,WILSON AVE,DUFFERIN ST,150,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8150s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8150w.jpg,West,"c(-79.4590859980371, 43.7321970018384)"
151,8151,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8151.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8151n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8151e.jpg,East,BATHURST ST,WILSON AVE,151,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8151s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8151w.jpg,West,"c(-79.4341489903637, 43.737227006117)"
152,8152,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8152.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8152n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8152e.jpg,East,AVENUE RD,WILSON AVE,152,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8152s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8152w.jpg,West,"c(-79.421493003537, 43.7400770008769)"
153,8153,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8153.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8153n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8153e.jpg,East,AVENUE RD,WILSON AVE,153,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8153s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8153w.jpg,West,"c(-79.4218310088276, 43.7397290023607)"
154,8154,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8154.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8154n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8154e.jpg,East,YONGE ST,YORK MILLS RD / WILSON AVE,154,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8154s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8154w.jpg,West,"c(-79.4064699922825, 43.7443310020954)"
155,8155,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8155.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8155n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8155e.jpg,East,BAYVIEW AVE,YORK MILLS RD,155,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8155s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8155w.jpg,West,"c(-79.3839669962013, 43.7482450084092)"
156,8156,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8156.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8156n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8156e.jpg,East,KINGSTON RD,LAWRENCE AVE E,156,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8156s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8156w.jpg,West,"c(-79.1891560041745, 43.767875006471)"
157,8157,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8157.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8157n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8157e.jpg,East,KINGSTON RD,401 C E 2A W RAMP,157,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8157s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8157w.jpg,West,"c(-79.1527880002371, 43.794880001778)"
158,8158,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8158.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8158n.jpg,North,None,None,WARDEN AVE,401 C W WARDEN AV RAMP,158,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8158s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8158w.jpg,West,"c(-79.3044690067384, 43.7716120023711)"
159,8159,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8159.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8159n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8159e.jpg,East,MOUNT PLEASANT RD,ST CLAIR AVE E,159,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8159s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8159w.jpg,West,"c(-79.383236003103, 43.6904950075455)"
160,8160,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8160.jpg,None,None,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8160e.jpg,East,MOUNT PLEASANT RD,LAWRENCE AVE E,160,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8160s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8160w.jpg,West,"c(-79.3972519941648, 43.7262290020609)"
161,8161,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8161.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8161n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8161e.jpg,East,YONGE ST,ST CLAIR AVE,161,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8161s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8161w.jpg,West,"c(-79.3939359940352, 43.6880380004903)"
162,8162,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8162.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8162n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8162e.jpg,East,YONGE ST,FINCH AVE,162,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8162s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8162w.jpg,West,"c(-79.415668002497, 43.7795570031574)"
163,8163,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8163.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8163n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8163e.jpg,East,YONGE ST,STEELES AVE,163,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8163s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8163w.jpg,West,"c(-79.420168000608, 43.7978530042256)"
164,8164,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8164.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8164n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8164e.jpg,East,SPADINA AVE,BREMNER BLVD / FORT YORK BLVD,164,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8164s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8164w.jpg,West,"c(-79.3928419894539, 43.6407730046315)"
165,8165,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8165.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8165n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8165e.jpg,East,SPADINA AVE,DUNDAS ST W,165,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8165s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8165w.jpg,West,"c(-79.3977529964177, 43.6529310032037)"
166,8166,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8166.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8166n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8166e.jpg,East,SPADINA AVE,COLLEGE ST,166,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8166s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8166w.jpg,West,"c(-79.3998939953296, 43.6580510041919)"
