sign_id,X_id,ward_no,longitude,latitude,speed_limit,volume,speed_bin,no_camera_in_radius,prob_high_speed
23,319,17,-79.1180229533813,43.67648090319708,30,66,"[10,15)",FALSE,0.18366153482347725
488,248,6,-79.101029960101,43.68396294992417,40,27,"[85,90)",FALSE,0.10214000712148846
719,186,16,-79.50938312504441,43.657525763800365,50,13,"[75,80)",FALSE,0.12078052596189082
66,376,6,-79.3117240053136,43.68184718834236,60,72,"[85,90)",FALSE,0.10214000712148846
2194,11,23,-79.6112656431389,43.69529656469822,60,25,"[90,95)",FALSE,0.20431941663846373
659,338,2,-79.6063795282389,43.63730070628226,40,53,"[85,90)",FALSE,0.19843852175399662
1961,12,9,-79.1806666612858,43.71119432584383,50,42,"[85,90)",TRUE,0.2898721339181065
719,51,23,-79.35183488000185,43.69812217871659,60,50,"[70,75)",FALSE,0.20431941663846373
978,234,7,-79.3679832421709,43.62392363892868,30,66,"[70,75)",FALSE,0.16900317068211734
2194,393,12,-79.37626068729442,43.723647128464656,50,67,"[85,90)",FALSE,0.23205783595331012
144,375,2,-79.4776763769798,43.6969287540298,30,65,"[75,80)",FALSE,0.19843852175399662
719,248,1,-79.47322589660762,43.78688172828406,60,89,"[85,90)",FALSE,0.23757148133590816
23,84,7,-79.39789888063679,43.710298171360044,30,35,"[85,90)",FALSE,0.16900317068211734
659,51,22,-79.39880456620595,43.64322394891642,50,32,"[10,15)",FALSE,0.2284611279144883
2622,359,16,-79.30802807974396,43.72823575721122,30,48,"[85,90)",FALSE,0.12078052596189082
416,240,18,-79.16002009566873,43.765250727580856,40,49,"[25,30)",TRUE,0.2735045649576932
302,403,22,-79.34303316631122,43.77549668364227,50,96,"[25,30)",FALSE,0.2284611279144883
2622,319,7,-79.21885167225264,43.697798697277904,40,1,"[75,80)",FALSE,0.16900317068211734
667,386,21,-79.47523504995043,43.727429104084145,60,68,"[85,90)",FALSE,0.17609285484068096
302,243,16,-79.5882700834307,43.64449076792225,60,62,"[50,55)",FALSE,0.12078052596189082
66,361,3,-79.04582487569424,43.75960034867749,60,6,"[70,75)",TRUE,0.1690231145825237
2194,146,17,-79.24610853682971,43.753645913209766,30,77,"[65,70)",FALSE,0.18366153482347725
416,409,7,-79.08403311128495,43.60192632791586,30,36,"[85,90)",FALSE,0.16900317068211734
23,387,17,-79.55904958447209,43.73839027127251,50,89,"[50,55)",FALSE,0.18366153482347725
978,423,11,-79.27966324941954,43.75022721043788,30,46,"[85,90)",FALSE,0.2465580616146326
66,17,23,-79.47780359603931,43.697712529683486,40,15,"[30,35)",FALSE,0.20431941663846373
2194,403,21,-79.39081964328652,43.632809770992026,40,36,"[55,60)",TRUE,0.17609285484068096
719,208,4,-79.13452863212441,43.70392466150224,60,29,"[45,50)",FALSE,0.29900998231023546
164,165,15,-79.14865616023307,43.70718388189562,30,46,"[85,90)",TRUE,0.27325429841876026
488,237,8,-79.34179253220792,43.66236625993624,40,77,"[40,45)",TRUE,0.13440989600494505
2132,317,16,-79.03711361454334,43.76296998108737,40,39,"[60,65)",FALSE,0.12078052596189082
2194,298,7,-79.34693906027825,43.70826013609767,50,47,"[90,95)",FALSE,0.16900317068211734
2194,387,9,-79.54336443898501,43.79774033362045,60,69,"[85,90)",FALSE,0.2898721339181065
302,186,6,-79.44247260758421,43.69833724051714,30,63,"[70,75)",FALSE,0.10214000712148846
23,423,8,-79.55308492990444,43.663564008660614,40,67,"[30,35)",FALSE,0.13440989600494505
2611,338,2,-79.51477674125927,43.741099332273,40,10,"[45,50)",TRUE,0.19843852175399662
2611,392,13,-79.17123903898755,43.69566196189262,50,41,"[65,70)",FALSE,0.21606338378041984
978,409,14,-79.40225274303229,43.654016996501014,30,44,"[30,35)",FALSE,0.2189563052263111
302,319,3,-79.0048502494581,43.745209332834925,30,74,"[10,15)",TRUE,0.1690231145825237
488,240,4,-79.35240225032904,43.755697675375266,40,21,"[85,90)",FALSE,0.29900998231023546
719,248,9,-79.19261725350516,43.72410040711984,30,36,"[85,90)",FALSE,0.2898721339181065
2622,386,25,-79.37590454027523,43.781126462062815,40,80,"[75,80)",FALSE,0.10599813573062421
2611,11,20,-79.07147896487731,43.6205638198182,30,60,"[85,90)",FALSE,0.17796507151797414
302,298,11,-79.43678874123144,43.79006672464311,50,40,"[75,80)",FALSE,0.2465580616146326
66,208,24,-79.50907156685135,43.78016174836084,60,8,"[10,15)",TRUE,0.13554216166958213
164,88,12,-79.4706106355181,43.76345184436068,40,38,"[75,80)",FALSE,0.23205783595331012
667,208,18,-79.45440563105512,43.773746320512146,40,83,"[85,90)",TRUE,0.2735045649576932
416,186,11,-79.36269249427133,43.69070066153072,50,68,"[60,65)",FALSE,0.2465580616146326
2194,234,10,-79.62033579071286,43.616376214986666,60,59,"[70,75)",TRUE,0.14983852771110834
978,63,8,-79.60079260948115,43.6168625023216,30,88,"[30,35)",FALSE,0.13440989600494505
667,319,2,-79.16455220970093,43.78378523644059,30,23,"[20,25)",TRUE,0.19843852175399662
719,208,9,-79.3895899828407,43.79723477824591,60,8,"[30,35)",FALSE,0.2898721339181065
416,423,22,-79.46429277431453,43.69062318229116,50,17,"[85,90)",FALSE,0.2284611279144883
2132,362,20,-79.49361469750293,43.61755069005303,40,99,"[35,40)",TRUE,0.17796507151797414
2132,176,3,-79.08956834337441,43.75510269566439,50,4,"[30,35)",FALSE,0.1690231145825237
144,387,11,-79.45576501009054,43.752724392013626,60,74,"[30,35)",TRUE,0.2465580616146326
164,207,21,-79.41176799522945,43.60569361429662,60,62,"[95,100)",FALSE,0.17609285484068096
2622,361,11,-79.40373274346348,43.73699398348108,30,54,"[10,15)",FALSE,0.2465580616146326
719,319,5,-79.45543860060862,43.78443258958868,60,43,"[25,30)",FALSE,0.2390534340403974
1961,376,16,-79.55831287975889,43.767111698025836,30,41,"[90,95)",FALSE,0.12078052596189082
488,318,13,-79.15799519344,43.79902260210365,60,57,"[95,100)",FALSE,0.21606338378041984
1961,176,16,-79.57835370553659,43.66739025954157,50,29,"[35,40)",FALSE,0.12078052596189082
144,116,21,-79.23125591193093,43.77256144341081,60,37,"[70,75)",FALSE,0.17609285484068096
667,12,7,-79.44064391483553,43.69270851383917,60,23,"[35,40)",TRUE,0.16900317068211734
2194,317,20,-79.32258029672084,43.64458774230443,30,42,"[60,65)",FALSE,0.17796507151797414
2194,316,14,-79.02370077709202,43.771260778233405,50,67,"[90,95)",FALSE,0.2189563052263111
978,117,17,-79.15334580882919,43.64200452966615,60,21,"[25,30)",TRUE,0.18366153482347725
2611,387,21,-79.10809083386557,43.66840551332571,40,49,"[65,70)",FALSE,0.17609285484068096
164,11,2,-79.51080896379426,43.71887190053239,60,91,"[15,20)",FALSE,0.19843852175399662
23,386,24,-79.3937093618908,43.73749728682451,40,98,"[85,90)",FALSE,0.13554216166958213
416,21,14,-79.2420115722809,43.642098618112506,30,33,"[25,30)",FALSE,0.2189563052263111
719,21,25,-79.21926575521938,43.77471412750892,50,51,"[95,100)",FALSE,0.10599813573062421
488,393,9,-79.44202390061692,43.622610168065876,60,11,"[85,90)",TRUE,0.2898721339181065
488,361,8,-79.27550796103897,43.619085017824546,50,24,"[45,50)",FALSE,0.13440989600494505
2622,392,3,-79.22351922749077,43.63240434927866,40,74,"[85,90)",TRUE,0.1690231145825237
66,234,5,-79.58065664462048,43.646140933781865,60,71,"[35,40)",FALSE,0.2390534340403974
667,361,24,-79.03263294443022,43.68669468550943,50,58,"[85,90)",FALSE,0.13554216166958213
2194,318,8,-79.18709725589724,43.637030189391226,50,99,"[15,20)",FALSE,0.13440989600494505
667,392,14,-79.18979451628402,43.7272608992178,50,33,"[85,90)",TRUE,0.2189563052263111
2622,234,1,-79.55486738967011,43.79859886281192,30,33,"[85,90)",FALSE,0.23757148133590816
23,117,23,-79.00700507216388,43.701474603125824,60,94,"[100,)",FALSE,0.20431941663846373
2611,234,7,-79.61154743443477,43.6982411196921,30,59,"[85,90)",FALSE,0.16900317068211734
488,338,8,-79.04915579193039,43.67713281577453,60,47,"[50,55)",FALSE,0.13440989600494505
2194,146,16,-79.44978220381309,43.68661910062656,60,29,"[85,90)",FALSE,0.12078052596189082
2132,12,9,-79.0083861488034,43.797507650917396,50,61,"[85,90)",FALSE,0.2898721339181065
719,359,20,-79.36928654931253,43.72555129006505,30,55,"[40,45)",FALSE,0.17796507151797414
950,237,17,-79.427205776528,43.76442278008908,50,45,"[15,20)",TRUE,0.18366153482347725
302,317,14,-79.12546724440763,43.642573319654915,40,100,"[55,60)",FALSE,0.2189563052263111
23,393,2,-79.5964594117948,43.64198195422068,50,80,"[15,20)",TRUE,0.19843852175399662
488,248,8,-79.06169987907633,43.65429112431593,60,63,"[40,45)",FALSE,0.13440989600494505
950,248,19,-79.06183816804551,43.74842840642668,50,47,"[35,40)",FALSE,0.1704713825136423
144,208,9,-79.59641660938506,43.66634384607896,50,68,"[85,90)",FALSE,0.2898721339181065
719,393,2,-79.56545561737148,43.63187228045427,30,16,"[65,70)",TRUE,0.19843852175399662
164,146,17,-79.33986995710293,43.786650095693766,40,90,"[85,90)",TRUE,0.18366153482347725
659,63,20,-79.23287625516532,43.61610797639005,40,21,"[15,20)",FALSE,0.17796507151797414
2132,176,7,-79.19158870035317,43.67504235552624,50,85,"[80,85)",TRUE,0.16900317068211734
667,319,6,-79.26108029893366,43.78407425354234,50,52,"[40,45)",FALSE,0.10214000712148846
23,250,22,-79.43196654459462,43.692997662117705,30,55,"[15,20)",FALSE,0.2284611279144883
2194,362,13,-79.45075011899462,43.68172250604257,60,54,"[95,100)",FALSE,0.21606338378041984
667,234,8,-79.64770243287785,43.646147846756506,60,36,"[85,90)",FALSE,0.13440989600494505
416,392,22,-79.59692321264885,43.736499279923734,50,99,"[50,55)",FALSE,0.2284611279144883
144,338,9,-79.38011958264978,43.786804425437,30,21,"[95,100)",FALSE,0.2898721339181065
2132,117,2,-79.456146941497,43.61475804774091,50,3,"[15,20)",FALSE,0.19843852175399662
2194,181,19,-79.08554404574679,43.72690795003437,40,87,"[50,55)",FALSE,0.1704713825136423
978,165,25,-79.10014501627302,43.75030900868587,50,29,"[85,90)",FALSE,0.10599813573062421
719,316,3,-79.53672454959015,43.75756481313147,50,88,"[35,40)",TRUE,0.1690231145825237
978,116,9,-79.22137057642685,43.78642151802778,40,27,"[80,85)",TRUE,0.2898721339181065
2611,409,6,-79.1512585008284,43.70438741412945,60,67,"[100,)",FALSE,0.10214000712148846
978,208,16,-79.46364943997469,43.652923877490686,50,17,"[60,65)",FALSE,0.12078052596189082
950,11,21,-79.61508861629991,43.657659558253364,40,5,"[85,90)",FALSE,0.17609285484068096
23,375,7,-79.3954657373135,43.70024746051058,30,87,"[90,95)",TRUE,0.16900317068211734
1961,176,3,-79.52831351581263,43.77855453095398,40,10,"[90,95)",FALSE,0.1690231145825237
23,146,20,-79.10970255435677,43.75940106762573,60,53,"[85,90)",FALSE,0.17796507151797414
2611,387,18,-79.13980799790006,43.798016568180174,40,47,"[80,85)",FALSE,0.2735045649576932
1961,165,19,-79.07354264447932,43.64045587461442,30,62,"[85,90)",FALSE,0.1704713825136423
719,146,7,-79.12417574828723,43.64936026437208,30,9,"[85,90)",FALSE,0.16900317068211734
950,392,9,-79.23187368480721,43.65801185905002,40,9,"[85,90)",FALSE,0.2898721339181065
302,162,18,-79.23152687697439,43.628782058367506,60,67,"[75,80)",FALSE,0.2735045649576932
719,392,16,-79.4816301916726,43.79451352921314,40,73,"[100,)",FALSE,0.12078052596189082
488,375,8,-79.21116261478747,43.72700786134228,50,20,"[85,90)",FALSE,0.13440989600494505
488,21,10,-79.5510598410736,43.73855244563892,30,11,"[5,10)",FALSE,0.14983852771110834
1961,298,10,-79.14595807443838,43.79254417908378,40,68,"[55,60)",FALSE,0.14983852771110834
2622,110,22,-79.47313182477374,43.641121158888566,50,55,"[65,70)",FALSE,0.2284611279144883
2132,240,1,-79.35202988587552,43.63247383036651,30,75,"[55,60)",FALSE,0.23757148133590816
719,240,7,-79.51827827085509,43.7674788528122,50,74,"[85,90)",FALSE,0.16900317068211734
2132,393,14,-79.4770093134488,43.707414930406955,60,57,"[70,75)",TRUE,0.2189563052263111
1961,376,6,-79.49882436594926,43.76857390315271,50,75,"[65,70)",TRUE,0.10214000712148846
164,11,3,-79.0524509357987,43.78744805748574,60,6,"[35,40)",FALSE,0.1690231145825237
667,318,18,-79.2301686756662,43.61974445451051,60,31,"[10,15)",FALSE,0.2735045649576932
2622,116,14,-79.128459514724085,43.717913798335935,40,57,"[70,75)",FALSE,0.2189563052263111
719,117,8,-79.25832879332593,43.752136886399235,50,3,"[45,50)",FALSE,0.13440989600494505
66,12,2,-79.45919484088664,43.75614409255795,60,7,"[45,50)",TRUE,0.19843852175399662
488,63,10,-79.56534215435386,43.76085426257923,60,52,"[90,95)",FALSE,0.14983852771110834
488,409,20,-79.07141316046473,43.78483851146884,50,90,"[90,95)",FALSE,0.17796507151797414
302,181,3,-79.09510835205438,43.78427973813377,60,18,"[85,90)",TRUE,0.1690231145825237
164,234,13,-79.01819413765334,43.61790293129161,60,39,"[65,70)",FALSE,0.21606338378041984
2194,12,1,-79.28898859317415,43.79497859305702,50,9,"[50,55)",FALSE,0.23757148133590816
2132,386,12,-79.01797818118939,43.645247326418755,60,83,"[100,)",FALSE,0.23205783595331012
719,298,17,-79.35688111556229,43.68149299784564,30,63,"[15,20)",FALSE,0.18366153482347725
1961,11,17,-79.4383581771981,43.75278560514562,60,10,"[35,40)",TRUE,0.18366153482347725
719,110,20,-79.50739652483026,43.629160586372016,40,32,"[85,90)",TRUE,0.17796507151797414
1961,21,23,-79.41217164921109,43.75549175716005,40,94,"[60,65)",FALSE,0.20431941663846373
659,318,12,-79.63705535256304,43.73307344214991,30,61,"[85,90)",FALSE,0.23205783595331012
164,298,5,-79.3606053093099,43.715125360852106,30,48,"[15,20)",TRUE,0.2390534340403974
164,234,3,-79.4274287867942,43.67065986697562,60,48,"[100,)",FALSE,0.1690231145825237
66,393,15,-79.3310246703797,43.776819398393854,30,9,"[10,15)",TRUE,0.27325429841876026
2622,362,13,-79.20549996432383,43.75883380551822,50,92,"[85,90)",FALSE,0.21606338378041984
66,243,24,-79.10233875195263,43.6565126623027,30,90,"[20,25)",FALSE,0.13554216166958213
978,181,15,-79.62290342210326,43.705498793069275,40,2,"[25,30)",FALSE,0.27325429841876026
2622,181,7,-79.38614160927246,43.71519159441814,50,23,"[75,80)",FALSE,0.16900317068211734
488,409,13,-79.43967554154806,43.67508110688068,40,89,"[85,90)",FALSE,0.21606338378041984
416,186,18,-79.3507146355929,43.730754451593384,30,41,"[65,70)",FALSE,0.2735045649576932
2194,336,6,-79.045244940673,43.780585639318446,40,59,"[25,30)",TRUE,0.10214000712148846
978,63,19,-79.21177017645678,43.665183149697256,40,35,"[60,65)",TRUE,0.1704713825136423
978,12,21,-79.57980245397194,43.61464440100826,40,79,"[65,70)",TRUE,0.17609285484068096
416,21,12,-79.06519045574824,43.70467081363313,60,63,"[85,90)",FALSE,0.23205783595331012
667,336,21,-79.45832318046597,43.75066622542217,50,44,"[40,45)",TRUE,0.17609285484068096
164,117,21,-79.17559363417095,43.78642168925143,50,9,"[85,90)",FALSE,0.17609285484068096
719,51,16,-79.30202012516092,43.7136814226862,30,96,"[40,45)",FALSE,0.12078052596189082
488,63,10,-79.12214763462543,43.75659424853511,60,5,"[20,25)",TRUE,0.14983852771110834
2611,117,19,-79.52061223159545,43.72443582327105,60,72,"[35,40)",FALSE,0.1704713825136423
950,63,23,-79.23488732099068,43.75943308728747,30,21,"[85,90)",TRUE,0.20431941663846373
164,393,15,-79.27925527892076,43.78000265089795,30,36,"[85,90)",FALSE,0.27325429841876026
66,12,7,-79.29441013735486,43.60224608941935,60,29,"[65,70)",FALSE,0.16900317068211734
667,84,8,-79.63402593586362,43.67395270471461,50,17,"[60,65)",FALSE,0.13440989600494505
667,63,15,-79.21648477858399,43.69988308232278,50,72,"[35,40)",TRUE,0.27325429841876026
2194,403,4,-79.53128340492259,43.62235885099508,60,37,"[40,45)",FALSE,0.29900998231023546
66,88,18,-79.29961303833407,43.72747698659077,50,49,"[25,30)",FALSE,0.2735045649576932
302,318,17,-79.4078987816698,43.79395689559169,60,74,"[15,20)",FALSE,0.18366153482347725
719,316,15,-79.51623625223293,43.61326588406228,30,89,"[5,10)",FALSE,0.27325429841876026
2194,336,18,-79.55935841794127,43.771734912460666,30,50,"[85,90)",FALSE,0.2735045649576932
2132,392,23,-79.05348741840571,43.66824659751728,50,17,"[75,80)",FALSE,0.20431941663846373
144,423,5,-79.05747910288628,43.78119060890749,60,86,"[35,40)",TRUE,0.2390534340403974
667,393,20,-79.2572957815486,43.788799814879894,60,78,"[20,25)",TRUE,0.17796507151797414
2611,336,3,-79.14640487013385,43.7510149163194,40,80,"[15,20)",FALSE,0.1690231145825237
144,208,24,-79.17842011841712,43.77647578087635,50,57,"[25,30)",TRUE,0.13554216166958213
667,17,14,-79.21570687975036,43.74606186351739,40,65,"[65,70)",FALSE,0.2189563052263111
2622,243,5,-79.0400608700118,43.685554470308126,40,97,"[10,15)",FALSE,0.2390534340403974
2611,117,10,-79.44565618154593,43.74356518532149,50,96,"[80,85)",FALSE,0.14983852771110834
719,362,20,-79.42214715969749,43.77856801333837,60,59,"[20,25)",FALSE,0.17796507151797414
416,234,9,-79.27772815169301,43.77777591533959,30,17,"[80,85)",TRUE,0.2898721339181065
488,11,17,-79.22409112742172,43.7973615468014,50,19,"[20,25)",FALSE,0.18366153482347725
23,362,16,-79.16893716851483,43.68896258389577,40,25,"[95,100)",FALSE,0.12078052596189082
2611,11,11,-79.0976661816123,43.64513995931484,50,14,"[15,20)",FALSE,0.2465580616146326
659,88,2,-79.1312962437747,43.683609696710484,50,14,"[20,25)",TRUE,0.19843852175399662
302,336,17,-79.50597899373389,43.61042925301008,40,34,"[30,35)",FALSE,0.18366153482347725
2611,409,13,-79.19032735538204,43.67325474349782,40,55,"[95,100)",FALSE,0.21606338378041984
978,403,20,-79.63331492382568,43.73114355681464,60,71,"[60,65)",FALSE,0.17796507151797414
66,338,7,-79.00532033122144,43.77856503454968,60,77,"[85,90)",TRUE,0.16900317068211734
2132,298,13,-79.25311419225764,43.68142429515719,30,8,"[85,90)",TRUE,0.21606338378041984
164,240,5,-79.58418071100023,43.60973867783323,50,59,"[45,50)",TRUE,0.2390534340403974
2194,250,13,-79.6164571138681,43.71324803545139,50,36,"[95,100)",FALSE,0.21606338378041984
66,409,16,-79.64491333231564,43.745920286513865,60,91,"[45,50)",TRUE,0.12078052596189082
2622,248,17,-79.01519010217162,43.624022973282266,40,67,"[5,10)",FALSE,0.18366153482347725
2132,84,19,-79.60751544919331,43.720921750506385,50,29,"[45,50)",FALSE,0.1704713825136423
2194,237,25,-79.32981503659394,43.68618219778873,60,73,"[45,50)",FALSE,0.10599813573062421
719,409,7,-79.13329903963022,43.67697623004206,60,13,"[75,80)",TRUE,0.16900317068211734
978,393,16,-79.25852161808871,43.62722675539553,50,69,"[10,15)",FALSE,0.12078052596189082
66,63,9,-79.15261065958767,43.76136493552476,30,2,"[85,90)",TRUE,0.2898721339181065
978,359,6,-79.56663963763276,43.78102970132604,40,44,"[75,80)",TRUE,0.10214000712148846
2622,403,8,-79.15607046809745,43.61924858819693,50,81,"[95,100)",FALSE,0.13440989600494505
719,362,13,-79.20482020428172,43.78459009160287,50,22,"[85,90)",FALSE,0.21606338378041984
416,359,24,-79.63268034344074,43.72114331647754,40,58,"[95,100)",FALSE,0.13554216166958213
2611,176,5,-79.48343823847827,43.68060929905623,60,72,"[85,90)",TRUE,0.2390534340403974
2611,17,15,-79.15810829687398,43.71256323480047,40,4,"[85,90)",FALSE,0.27325429841876026
659,234,11,-79.3671049094759,43.60468900185079,50,59,"[25,30)",FALSE,0.2465580616146326
416,423,5,-79.64630725847093,43.71062607341446,30,61,"[30,35)",FALSE,0.2390534340403974
719,110,5,-79.17080927387579,43.6231185533572,30,42,"[25,30)",FALSE,0.2390534340403974
2622,317,13,-79.11778018659679,43.78684506765566,60,63,"[45,50)",FALSE,0.21606338378041984
302,208,11,-79.5318596533034,43.79878681176342,40,77,"[10,15)",TRUE,0.2465580616146326
659,336,3,-79.42234317046824,43.62781285066158,30,81,"[20,25)",FALSE,0.1690231145825237
1961,146,11,-79.50771196595161,43.68042110195383,50,36,"[25,30)",FALSE,0.2465580616146326
2611,318,6,-79.5529550841893,43.78130545015446,60,5,"[100,)",FALSE,0.10214000712148846
144,375,11,-79.20109683336923,43.72384446687065,50,4,"[95,100)",TRUE,0.2465580616146326
1961,234,6,-79.40792751309928,43.79864942072891,60,63,"[50,55)",TRUE,0.10214000712148846
659,250,12,-79.19131335280836,43.67934625530616,60,26,"[100,)",FALSE,0.23205783595331012
164,208,2,-79.05014924738789,43.704712551599364,60,90,"[75,80)",FALSE,0.19843852175399662
2194,375,21,-79.29803208358354,43.792155334260315,30,43,"[65,70)",TRUE,0.17609285484068096
